wt35_1.1st	wt35_2.1st	wt35_3.1st	wt35_1.3st	wt35_2.3st	wt35_3.3st	wt35_4.3st	Mut218_1.3st	Mut218_2.3st	Mut218_3.3st
YPL264C	8.01698599793866	7.88301356637102	7.80826612934569	7.93641803047422	7.61414867589038	7.5589147679496	7.45895887141286	7.31681638975799	7.3142846835717	7.25345062244995
YPL263C	8.32085755673726	8.37618064835859	8.58917396707027	8.54896176473103	8.63838693740081	8.60909081726114	8.68231843284276	8.53658133121343	8.59098096303913	8.38029980600649
YPL262W	10.7656071349315	10.7655175138279	10.6795485582261	10.8583400606329	10.9791000632864	10.8446888460219	10.980789836683	10.9257266775673	10.9995121594748	10.7875215132258
YPL261C	1.85245208782126	2.10076207937815	2.06325247698078	2.00976794327855	1.86084692979595	2.070157885868	1.85560089470553	2.0258418059879	1.77268140961786	1.93730529575521
YPL260W	9.78444527480082	9.8143200038001	9.75147290306859	9.88026290589567	9.83239708809309	9.88683800658861	9.96411823662938	9.91198516072392	9.86796992074103	10.0929455791253
YPL259C	8.89813307211557	8.69789892915392	8.71579697361715	8.77264944395291	8.68243153342146	8.80589352926065	8.77483617428224	8.69773348274243	8.65678618770691	8.76499388182651
YPL258C	8.06486996142523	8.08462875900304	8.08881207499069	7.92050518982479	7.90667332103824	7.9242818520055	7.81405835447075	7.8413338120617	7.80161193174558	7.9643898755605
YPL257W	7.25795928058921	7.15882477115028	7.23957580491018	7.06022056065724	6.59731123876087	6.89530779140485	6.64834027183323	6.27399870037615	6.22649275787281	6.21604589606143
YPL256C	7.85806903184221	7.7644329698005	7.90034552251366	8.02554659867874	8.07916071339174	7.9307925099668	8.11135301591406	8.40441062371553	8.2562903776801	8.17443637534022
YPL255W	6.82937931754418	6.87193567078019	6.89067004497887	6.67527402057043	6.68902965534735	6.66666515258761	6.91824070697809	6.81729033901726	6.73277935097934	6.66389203135605
YPL254W	8.34985430890885	8.34924834182462	8.43028762547707	8.16250641185816	8.18674498549144	8.26715303008193	8.31801136828299	8.02132276301314	8.02895187797793	8.10947536053353
YPL253C	6.40628444406141	6.43646407478247	6.30711223615284	6.29896049697706	6.07114008944512	6.20123602446945	6.2787121182194	6.13800696737747	6.26942406953881	6.45478531512146
YPL252C	6.6450603463433	6.72069545336632	6.56934116725862	7.01991001542654	6.97346080270835	6.85839723564727	6.64731631841758	6.71824044338451	6.73859152589834	6.54573986086106
YPL251W	-1.60439914803422	-1.62179491706161	-1.60093258416744	-1.61045507997436	-1.60250156730795	-1.61018969271992	-1.60369143436401	-1.51713668306528	-1.51696905621876	-1.52214265015299
YPL250C	9.90121422956172	9.50914850475057	9.51906696768678	9.77715292886281	9.4620633036086	9.60657700901999	9.21803150019744	9.43338470138662	9.50356435526282	9.82309735419278
YPL249C-A	4.43049580590707	4.26072289216859	4.41778772088949	4.40925648643423	4.50097401654723	4.21554264373153	4.3616956936954	4.3696290892839	4.55412291658014	4.36144797545347
YPL250W-A	0	0	0	0	0	0	0	0	0	0
YPL249C	9.21057914377354	9.19601901711114	9.30464823591375	9.20845111162116	9.3452652793128	9.36002880183883	9.38865495611509	9.21322614952992	9.26489350192377	9.29108685395379
YPL248C	7.86390387550529	7.8863270139714	7.9565237849751	7.71551598319329	7.67582111493531	7.7871288443152	7.68242692622031	7.87096708295229	7.94025620782058	7.97917054731781
YPL247C	9.06865911458879	9.10920165431767	8.92924302927228	9.47883343122163	9.17562924788864	9.18441707452145	8.97778531594362	9.08976622251989	9.17624394325833	9.41171573061563
YPL246C	8.16798499895144	8.28087867557936	8.27163864170127	8.57574426374245	8.55139082550364	8.4946447558664	8.48355156621904	8.50172217527789	8.46830735863923	8.22842846234137
YPL245W	7.81465687885411	7.84071906139273	7.93774843744178	8.1520289134545	8.17123118678842	8.08908928891009	8.15781788562226	7.92284703875879	7.9224306556134	7.78421378334841
YPL244C	8.24691123742733	8.28322273857249	8.35950100587305	8.1936915181459	8.16858112191509	8.15965311758802	8.29180431999193	8.3075060728949	8.40192496486845	8.36195244657127
YPL243W	9.20860637193345	9.18756211033455	9.18336588717854	9.13050039778897	9.1669388148875	9.13432080843324	9.31915186782337	9.14163287092826	9.05278914525475	9.13065342734904
YPL242C	9.3091457113238	9.26425092070244	9.26213318645349	9.10141128042551	9.03302723234644	9.170686030871	9.12016874251282	9.14112132235763	9.15537957837014	9.13147261320288
YPL241C	7.49152095051338	7.32110803188868	7.16065015402612	7.28642497580699	6.92157547658336	7.12460991553888	6.98320673321584	6.88569102972868	6.82192859488714	6.80091265681751
YPL240C	13.1827296553441	13.2458639699038	13.1071693222135	13.4885319137586	13.4526568770532	13.627074114529	13.3795174267011	13.2897980561878	13.4989881618124	13.593952791212
YPL239W	9.27893229123335	9.30397011716381	9.3528932362676	9.60111466183356	9.57987731829266	9.58804293022589	9.52092264275986	9.72181830014053	9.86803367793255	9.90919556406129
YPL238C	2.22460500961448	2.45129807318794	2.23984269909763	3.1407360521459	2.4738593150936	2.8209156829501	2.73357111663745	2.44290035099285	2.38780675112869	2.46478709392005
YPL237W	9.31523429241036	9.33690312036586	9.34315695675105	9.45909846639946	9.53083742839417	9.44028409300432	9.54675415924448	9.56105432272546	9.57043554300162	9.55547730325325
YPL236C	7.45637480829839	7.46018859665637	7.33736890613079	7.52820266965132	7.37374940812366	7.26304445519652	7.26681128536937	7.28040803716168	7.28268945427672	7.38672082513471
YPL235W	9.52381499936187	9.54208672898693	9.49088954676133	9.60033422114506	9.6759456386895	9.62999108947796	9.72601401117417	9.65278436863408	9.64951237360791	9.68391142629056
YPL234C	8.9538478000927	8.85795315523036	8.90400885788129	9.03493800096582	8.98795952360418	8.89906951587086	8.74821838340546	8.82534249840961	8.78510464812171	8.78678181991827
YPL233W	6.64655041115737	6.75813052391748	6.80935083283249	6.94449903332267	6.92901654300971	6.77147245766023	6.88916781273852	6.9901057441253	6.97309591244342	6.93563874988564
YPL232W	9.74626051554128	9.7256602063182	9.79724047034015	9.96070499556197	9.95286944957533	9.8660981160777	9.87644264444184	9.81410832592759	9.8379991555336	9.73544771940097
YPL231W	13.2584223349206	13.290731508324	13.4269116490718	13.4208512606379	13.4012397751058	13.3729644161803	13.3132059377409	13.2461924241418	13.2070782603373	13.160150170709
YPL230W	7.54141384987566	7.74706804726256	7.41640555338776	7.78649687521859	7.49007136755028	7.65465217847797	7.34404208913313	7.67272214205698	7.75963386960546	7.86811630815827
YPL229W	7.59324566322087	7.34301289223423	7.29639776251321	7.46208466675226	7.34189297169707	7.40961234143381	7.22557821993832	7.49591265417828	7.44063361965207	7.567965391206
YPL228W	7.77211549635351	7.66036636350272	7.64745042968856	7.48480750359296	7.55285182729618	7.55717660267201	7.56323718018797	7.51189468373949	7.53239211478295	7.67055593265154
YPL227C	8.01028442368912	7.89722011523348	7.91596721247493	7.85693675865789	7.96735885540926	7.9876948671509	8.06804587626519	8.01947908972742	7.92508485275149	8.09814619578131
YPL226W	9.68809371584422	9.76582550008882	9.85676387897539	9.65067515628584	9.74543976014014	9.69070837459985	9.70358831757916	9.82092821256385	9.76539786611599	9.57714754243748
YPL225W	9.21429947644882	9.19332566799553	9.12232793345418	9.30156387267221	9.33236865073921	9.28022906837382	9.35921325924685	9.38625328913693	9.41928996617817	9.3766398511967
YPL224C	8.38363705951599	8.44176212665667	8.27307748991974	8.39691079220976	8.29105961632149	8.27186181832955	8.26246058506579	8.33645144426399	8.4028116256691	8.58418132462498
YPL223C	6.7994928515063	6.77094453311533	6.64964516947751	6.8472381517788	6.95315213357132	6.93445425115954	6.80325273959703	6.66106283711026	6.67621192799575	6.76393270714005
YPL222W	8.43326380964585	8.52061632119518	8.49907943400161	8.65341898773052	8.596007551291	8.5672981245049	8.3465335711184	8.46426076728992	8.52071779233966	8.66535805968545
YPL222C-A	0	0	0	0	0	0	0	0	0	0
YPL221W	9.69436853695326	9.63683662865359	9.53680669204324	9.73670774832117	9.61731377740615	9.63271862202272	9.4834088786414	9.99446378642434	9.83656321332692	9.80965149364731
YPL220W	8.19804124846873	8.19136474196123	8.28307465516578	8.43393349108969	8.450592805102	8.39248715044347	8.52860565228166	8.54164406859722	8.46167877223593	8.38369521221365
YPL219W	7.35337893690739	7.24274853980429	7.06819583673631	7.17421405550831	6.95998732006347	7.05016550811613	7.11028453600801	7.05058546186922	6.97531917085509	7.25014018573327
YPL218W	9.66058059255199	9.61700569654806	9.65734350888743	9.70867208078811	9.78600181501007	9.71246948307976	9.85269774843876	9.86579105662092	9.86559738614305	9.84993174226356
YPL217C	9.08234917067163	9.22290580616193	9.46275146419278	9.21971383348696	9.33884245467729	9.35072504064111	9.5070978356584	9.32762737854985	9.34851014847847	9.22453375819644
YPL216W	8.09098128877505	8.09077558705632	7.9889793824643	7.92600139285226	7.84635279826357	7.9067165793778	7.94858508786138	7.75381097506701	7.82443285424406	7.81074506103323
YPL215W	8.35539156627866	8.25173894825737	8.16490675802028	8.14666420239695	8.17278024620405	8.20760984114193	8.33200843790306	8.3428937273053	8.3011047995435	8.29730724455225
YPL214C	8.96220991598031	8.94872433426125	8.86001327349943	8.89904286910592	8.89667047828924	8.87250958221264	8.83202501203746	8.88590933032231	8.84680130598351	8.77821670546831
YPL213W	7.58833354188448	7.5729219926026	7.62650764083906	7.54216024926009	7.65861070358456	7.55920117115614	7.63785159565973	7.60814444116163	7.60384149208452	7.65010491794368
YPL212C	9.02665753093604	9.02629418683812	9.2771715868631	8.95957181341355	8.93120895941763	8.90157329856239	8.89559540521165	8.61984871538781	8.6868047697026	8.50439830076933
YPL211W	7.43915037895078	7.43115995453929	7.54835647396216	7.49882324126186	7.56192901131871	7.58919436466786	7.69754492638598	7.72140872662213	7.76434240806285	7.51534419913084
YPL210C	9.46751460006896	9.43240210627568	9.50537983220737	9.49924385034717	9.49918929278665	9.47126951495693	9.63773292867739	9.54834373786499	9.45872583034179	9.47379525438203
YPL209C	5.20483272123116	5.18065472897905	5.39498518070614	5.38055513445558	5.48067934938098	5.42351077888695	5.45125809632593	5.54452989289075	5.64027295246313	5.74701223138942
YPL208W	7.11173972788372	7.05424342512797	7.16261529263481	7.08362531895914	7.30309738078049	7.28535231372599	7.25893049454213	7.41973237438521	7.44711929346578	7.55169220633805
YPL207W	9.56408626287104	9.64643544134505	9.74651703366983	9.6311216508626	9.69384068342009	9.66519677686416	9.69889695588997	9.45829023465193	9.45254210172749	9.40329715912018
YPL206C	8.86454393959196	8.79843720262815	8.77028228130314	8.97187501805981	9.05174088572867	8.91424193535785	9.0310614660428	9.07665817540835	9.03445408329132	9.0314211629691
YPL205C	4.60014996194349	4.4334253678287	4.53938397604187	4.46581507722232	4.36040779294834	4.68261266100814	4.45951783956944	5.02667394904311	4.81089253063571	5.1083194991288
YPL204W	9.31126930092139	9.28449462003277	9.2965254184989	9.3058486311795	9.28252874409601	9.17893928009392	9.23257425232419	9.47292720637951	9.3946366356605	9.41462131446659
YPL203W	8.5365647112601	8.59331656493963	8.5388975844007	8.78822906537171	8.70043876715058	8.61643952838778	8.64008071129435	8.82764963038784	8.77920320214911	8.8841214608431
YPL202C	7.81382443462547	7.8800269564146	7.71495953468545	7.68907634481199	7.54026956508537	7.61186971710598	7.59170690670421	7.70153490033823	7.66237599338412	7.71738121147007
YPL201C	5.63063997773506	5.77287319952887	5.54443558118121	5.65359115371853	5.70598706806508	5.50944711756576	5.5132104731347	5.85119280379979	5.91214444921731	6.21395293297359
YPL200W	2.97426860104536	2.92152373021368	2.95083738006553	2.9283478761042	2.88970508298847	2.93037877290492	3.32501196169436	2.85444274398739	3.04131752700369	3.0811250426605
YPL199C	8.33776524442248	8.40388740642053	8.40110380040618	8.45138892522977	8.51593395738372	8.44436851257811	8.58330029981875	8.52750312488569	8.50684790185043	8.57264012518237
YPL198W	7.6529147041303	7.71620626465353	7.8283873554529	7.52618774718994	7.58247717264946	7.55019828394285	7.55820406599621	7.69222109249631	7.65721399953759	7.30235323138903
YPL197C	1.39620997142145	1.44786188211672	1.26166479889523	1.37128203401117	1.40367444375154	1.15740318451541	1.53959250652689	1.3118771079897	1.38365422023979	1.22154464721499
YPL196W	8.95829041124243	9.06495201324478	9.06144709979973	9.2641559923221	9.29613326093344	9.36013940752376	9.33614613213872	9.21272140273013	9.28893958658869	9.35209911207939
YPL195W	9.26426020503253	9.28091711621494	9.30778093852354	9.29652084272418	9.30720378577082	9.32301641926741	9.36640295135714	9.22997039576402	9.1753474724761	9.26703101528374
YPL194W	7.29630964044661	7.30096729239454	7.2812078122037	7.12750203769382	7.12647584520261	6.97841194606628	7.12567646442666	7.14351566224092	7.16862266122124	7.22707564347397
YPL193W	7.53925466554934	7.52063318697825	7.6259204161755	7.51207120040374	7.47073404532818	7.48360880911145	7.65902459225236	7.74641370261853	7.85925093986589	7.82600841837007
YPL192C	5.67668801860725	5.57447695001572	5.40356251456405	5.76225753564862	5.66629543207798	5.7061684034418	5.67446821386762	5.42911224424536	5.21542045157143	5.24136934159876
YPL191C	7.04919741695127	7.15687542305844	6.95398368878766	6.93916782872661	7.02904945640745	7.05193392553792	6.96282590932397	6.8923131755009	6.92742420978982	6.98944057423186
YPL190C	10.6497578140072	10.7340055353326	10.863821180019	10.8766670528814	11.1683372278018	10.9934569469423	11.2052652251769	10.8197616669647	10.8734288342484	10.8977840649782
YPL189C-A	6.78437576038003	6.7114818367739	6.50680661700764	6.98826884467556	6.54739954901135	6.72923485959478	6.49207701529977	6.95597958061201	7.07773080983221	7.12370082806173
YPL189W	4.91518208447004	5.11701481857364	5.12377864785874	4.98666795057765	4.7889716724685	4.84921962209332	4.98099983054023	4.96952587960566	5.00633717591329	4.97551015667806
YPL188W	9.88327619501253	9.71411264004478	9.64932366471629	9.48503420926094	9.25422220561908	9.32685507841622	9.30315503593073	9.03587219183719	9.06091390273256	9.14075807776345
YPL187W	11.3119479868729	11.1883873372926	11.1926620203783	11.3663759491299	11.3117877697438	11.2180371760248	11.2824339716275	11.2268773461053	10.9958878698552	10.9669580809598
YPL186C	8.15735648267991	8.19445645567293	8.01631181197706	8.67148585745285	8.47463365966525	8.5784760124172	8.43663671087972	8.06686322356881	8.12860967012228	8.21848336475429
YPL185W	4.44166923971132	4.47926139672275	3.99037902852107	4.32324265676579	4.22890196311182	4.41686696436826	4.18792727641546	4.28158366385821	4.06235337084443	4.12493636409703
YPL184C	8.468290958604	8.56111608356212	8.51368281781311	8.53177004524765	8.60235879986683	8.57925018181032	8.62386117097412	8.68359803884897	8.71961517915015	8.62727078110893
YPL183W-A	6.27935774722854	6.10241247961167	6.08570651510213	6.22160048058766	6.1591315796774	6.29385548014455	6.16326587125218	6.39466588136015	6.38290347584798	6.3628555535794
YPL183C	8.53835164147644	8.53991708446323	8.76277648509507	8.48493206598359	8.54509929792527	8.49400418817559	8.46757095334701	8.40365722820135	8.48764992687783	8.3415520981255
YPL182C	1.22223999443354	1.48386193564033	1.30838071259038	1.12828540447048	1.3029164817609	1.67617477160326	1.22454746262042	1.35558217826268	1.28478877453198	1.19370693177836
YPL181W	8.91982187805116	8.93181663486286	8.88226651003675	8.98884851737063	8.95265181610269	8.98895080133276	9.00337696842349	9.11535227204909	9.15204913678183	9.15118950784706
YPL180W	9.14703818791573	9.22237720242126	9.22066023176278	9.19069228489179	9.1469722948279	9.15527843621885	9.14692995334097	9.1275825485566	9.1842409503717	9.22925779959492
YPL179W	8.78776169911182	8.71636556817231	8.63622227110195	8.60329009352384	8.5639056300613	8.61863741824298	8.6605872886672	8.94334584059373	8.82623516262635	8.88786210537592
YPL178W	8.19068492593047	8.17423668286838	8.25680106882324	8.27257261441734	8.32454722013675	8.30419705100249	8.36577808402689	8.31926180217008	8.28859494009103	8.26809438249504
YPL177C	8.64683406746409	8.52116052857619	8.44195392614434	8.71239785010755	8.47513099623871	8.53687977168294	8.32573206265099	8.26356113312892	8.35004235568092	8.39201375445361
YPL176C	9.16812817962911	9.25416872034646	9.26363909894429	9.26920688294796	9.27854930248313	9.28795893023475	9.19336398672112	9.12071321278142	9.1316396516378	9.11742381358463
YPL175W	8.36696629190631	8.39948230212939	8.47721233517929	8.41710120801279	8.40425617275359	8.41515283927647	8.51166741195326	8.69264140973768	8.73203563907112	8.57055536312575
YPL174C	7.66650838448947	7.62752563814017	7.55237057725375	7.42032221481103	7.40646989101255	7.43127495010135	7.46928925442948	7.34528343240049	7.36408732203661	7.47542551961659
